Fixed words of length 7 (count=2025):
w=1102222, g(w)=1102222
w=1110000, g(w)=1110000
w=1110001, g(w)=1110001
w=1110002, g(w)=1110002
w=1110010, g(w)=1110010
w=1110011, g(w)=1110011
w=1110012, g(w)=1110012
w=1110020, g(w)=1110020
w=1110021, g(w)=1110021
w=1110022, g(w)=1110022
w=1110100, g(w)=1110100
w=1110101, g(w)=1110101
w=1110102, g(w)=1110102
w=1110110, g(w)=1110110
w=1110111, g(w)=1110111
w=1110112, g(w)=1110112
w=1110120, g(w)=1110120
w=1110121, g(w)=1110121
w=1110122, g(w)=1110122
w=1110200, g(w)=1110200
w=1110201, g(w)=1110201
w=1110202, g(w)=1110202
w=1110210, g(w)=1110210
w=1110211, g(w)=1110211
w=1110212, g(w)=1110212
w=1110220, g(w)=1110220
w=1110221, g(w)=1110221
w=1110222, g(w)=1110222
w=1111000, g(w)=1111000
w=1111001, g(w)=1111001
w=1111002, g(w)=1111002
w=1111010, g(w)=1111010
w=1111011, g(w)=1111011
w=1111012, g(w)=1111012
w=1111020, g(w)=1111020
w=1111021, g(w)=1111021
w=1111022, g(w)=1111022
w=1111100, g(w)=1111100
w=1111101, g(w)=1111101
w=1111102, g(w)=1111102
w=1111110, g(w)=1111110
w=1111111, g(w)=1111111
w=1111112, g(w)=1111112
w=1111120, g(w)=1111120
w=1111121, g(w)=1111121
w=1111122, g(w)=1111122
w=1111200, g(w)=1111200
w=1111201, g(w)=1111201
w=1111202, g(w)=1111202
w=1111210, g(w)=1111210
w=1111211, g(w)=1111211
w=1111212, g(w)=1111212
w=1111220, g(w)=1111220
w=1111221, g(w)=1111221
w=1111222, g(w)=1111222
w=1112000, g(w)=1112000
w=1112001, g(w)=1112001
w=1112002, g(w)=1112002
w=1112010, g(w)=1112010
w=1112011, g(w)=1112011
w=1112012, g(w)=1112012
w=1112020, g(w)=1112020
w=1112021, g(w)=1112021
w=1112022, g(w)=1112022
w=1112100, g(w)=1112100
w=1112101, g(w)=1112101
w=1112102, g(w)=1112102
w=1112110, g(w)=1112110
w=1112111, g(w)=1112111
w=1112112, g(w)=1112112
w=1112120, g(w)=1112120
w=1112121, g(w)=1112121
w=1112122, g(w)=1112122
w=1112200, g(w)=1112200
w=1112201, g(w)=1112201
w=1112202, g(w)=1112202
w=1112210, g(w)=1112210
w=1112211, g(w)=1112211
w=1112212, g(w)=1112212
w=1112220, g(w)=1112220
w=1112221, g(w)=1112221
w=1112222, g(w)=1112222
w=1120000, g(w)=1120000
w=1120001, g(w)=1120001
w=1120002, g(w)=1120002
w=1120010, g(w)=1120010
w=1120011, g(w)=1120011
w=1120012, g(w)=1120012
w=1120020, g(w)=1120020
w=1120021, g(w)=1120021
w=1120022, g(w)=1120022
w=1120100, g(w)=1120100
w=1120101, g(w)=1120101
w=1120102, g(w)=1120102
w=1120110, g(w)=1120110
w=1120111, g(w)=1120111
w=1120112, g(w)=1120112
w=1120120, g(w)=1120120
w=1120121, g(w)=1120121
w=1120122, g(w)=1120122
w=1120200, g(w)=1120200
w=1120201, g(w)=1120201
w=1120202, g(w)=1120202
w=1120210, g(w)=1120210
w=1120211, g(w)=1120211
w=1120212, g(w)=1120212
w=1120220, g(w)=1120220
w=1120221, g(w)=1120221
w=1120222, g(w)=1120222
w=1121000, g(w)=1121000
w=1121001, g(w)=1121001
w=1121002, g(w)=1121002
w=1121010, g(w)=1121010
w=1121011, g(w)=1121011
w=1121012, g(w)=1121012
w=1121020, g(w)=1121020
w=1121021, g(w)=1121021
w=1121022, g(w)=1121022
w=1121100, g(w)=1121100
w=1121101, g(w)=1121101
w=1121102, g(w)=1121102
w=1121110, g(w)=1121110
w=1121111, g(w)=1121111
w=1121112, g(w)=1121112
w=1121120, g(w)=1121120
w=1121121, g(w)=1121121
w=1121122, g(w)=1121122
w=1121200, g(w)=1121200
w=1121201, g(w)=1121201
w=1121202, g(w)=1121202
w=1121210, g(w)=1121210
w=1121211, g(w)=1121211
w=1121212, g(w)=1121212
w=1121220, g(w)=1121220
w=1121221, g(w)=1121221
w=1121222, g(w)=1121222
w=1122000, g(w)=1122000
w=1122001, g(w)=1122001
w=1122002, g(w)=1122002
w=1122010, g(w)=1122010
w=1122011, g(w)=1122011
w=1122012, g(w)=1122012
w=1122020, g(w)=1122020
w=1122021, g(w)=1122021
w=1122022, g(w)=1122022
w=1122100, g(w)=1122100
w=1122101, g(w)=1122101
w=1122102, g(w)=1122102
w=1122110, g(w)=1122110
w=1122111, g(w)=1122111
w=1122112, g(w)=1122112
w=1122120, g(w)=1122120
w=1122121, g(w)=1122121
w=1122122, g(w)=1122122
w=1122200, g(w)=1122200
w=1122201, g(w)=1122201
w=1122202, g(w)=1122202
w=1122210, g(w)=1122210
w=1122211, g(w)=1122211
w=1122212, g(w)=1122212
w=1122220, g(w)=1122220
w=1122221, g(w)=1122221
w=1122222, g(w)=1122222
w=1200100, g(w)=1200100
w=1200101, g(w)=1200101
w=1200102, g(w)=1200102
w=1200110, g(w)=1200110
w=1200111, g(w)=1200111
w=1200112, g(w)=1200112
w=1200120, g(w)=1200120
w=1200121, g(w)=1200121
w=1200122, g(w)=1200122
w=1200200, g(w)=1200200
w=1200201, g(w)=1200201
w=1200202, g(w)=1200202
w=1200210, g(w)=1200210
w=1200211, g(w)=1200211
w=1200212, g(w)=1200212
w=1200220, g(w)=1200220
w=1200221, g(w)=1200221
w=1200222, g(w)=1200222
w=1201000, g(w)=1201000
w=1201001, g(w)=1201001
w=1201002, g(w)=1201002
w=1201010, g(w)=1201010
w=1201011, g(w)=1201011
w=1201012, g(w)=1201012
w=1201020, g(w)=1201020
w=1201021, g(w)=1201021
w=1201022, g(w)=1201022
w=1201100, g(w)=1201100
w=1201101, g(w)=1201101
w=1201102, g(w)=1201102
w=1201110, g(w)=1201110
w=1201111, g(w)=1201111
w=1201112, g(w)=1201112
w=1201120, g(w)=1201120
w=1201121, g(w)=1201121
w=1201122, g(w)=1201122
w=1201200, g(w)=1201200
w=1201201, g(w)=1201201
w=1201202, g(w)=1201202
w=1201210, g(w)=1201210
w=1201211, g(w)=1201211
w=1201212, g(w)=1201212
w=1201220, g(w)=1201220
w=1201221, g(w)=1201221
w=1201222, g(w)=1201222
w=1202000, g(w)=1202000
w=1202001, g(w)=1202001
w=1202002, g(w)=1202002
w=1202010, g(w)=1202010
w=1202011, g(w)=1202011
w=1202012, g(w)=1202012
w=1202020, g(w)=1202020
w=1202021, g(w)=1202021
w=1202022, g(w)=1202022
w=1202100, g(w)=1202100
w=1202101, g(w)=1202101
w=1202102, g(w)=1202102
w=1202110, g(w)=1202110
w=1202111, g(w)=1202111
w=1202112, g(w)=1202112
w=1202120, g(w)=1202120
w=1202121, g(w)=1202121
w=1202122, g(w)=1202122
w=1202200, g(w)=1202200
w=1202201, g(w)=1202201
w=1202202, g(w)=1202202
w=1202210, g(w)=1202210
w=1202211, g(w)=1202211
w=1202212, g(w)=1202212
w=1202220, g(w)=1202220
w=1202221, g(w)=1202221
w=1202222, g(w)=1202222
w=1210000, g(w)=1210000
w=1210001, g(w)=1210001
w=1210002, g(w)=1210002
w=1210010, g(w)=1210010
w=1210011, g(w)=1210011
w=1210012, g(w)=1210012
w=1210020, g(w)=1210020
w=1210021, g(w)=1210021
w=1210022, g(w)=1210022
w=1210100, g(w)=1210100
w=1210101, g(w)=1210101
w=1210102, g(w)=1210102
w=1210110, g(w)=1210110
w=1210111, g(w)=1210111
w=1210112, g(w)=1210112
w=1210120, g(w)=1210120
w=1210121, g(w)=1210121
w=1210122, g(w)=1210122
w=1210200, g(w)=1210200
w=1210201, g(w)=1210201
w=1210202, g(w)=1210202
w=1210210, g(w)=1210210
w=1210211, g(w)=1210211
w=1210212, g(w)=1210212
w=1210220, g(w)=1210220
w=1210221, g(w)=1210221
w=1210222, g(w)=1210222
w=1211000, g(w)=1211000
w=1211001, g(w)=1211001
w=1211002, g(w)=1211002
w=1211010, g(w)=1211010
w=1211011, g(w)=1211011
w=1211012, g(w)=1211012
w=1211020, g(w)=1211020
w=1211021, g(w)=1211021
w=1211022, g(w)=1211022
w=1211100, g(w)=1211100
w=1211101, g(w)=1211101
w=1211102, g(w)=1211102
w=1211110, g(w)=1211110
w=1211111, g(w)=1211111
w=1211112, g(w)=1211112
w=1211120, g(w)=1211120
w=1211121, g(w)=1211121
w=1211122, g(w)=1211122
w=1211200, g(w)=1211200
w=1211201, g(w)=1211201
w=1211202, g(w)=1211202
w=1211210, g(w)=1211210
w=1211211, g(w)=1211211
w=1211212, g(w)=1211212
w=1211220, g(w)=1211220
w=1211221, g(w)=1211221
w=1211222, g(w)=1211222
w=1212000, g(w)=1212000
w=1212001, g(w)=1212001
w=1212002, g(w)=1212002
w=1212010, g(w)=1212010
w=1212011, g(w)=1212011
w=1212012, g(w)=1212012
w=1212020, g(w)=1212020
w=1212021, g(w)=1212021
w=1212022, g(w)=1212022
w=1212100, g(w)=1212100
w=1212101, g(w)=1212101
w=1212102, g(w)=1212102
w=1212110, g(w)=1212110
w=1212111, g(w)=1212111
w=1212112, g(w)=1212112
w=1212120, g(w)=1212120
w=1212121, g(w)=1212121
w=1212122, g(w)=1212122
w=1212200, g(w)=1212200
w=1212201, g(w)=1212201
w=1212202, g(w)=1212202
w=1212210, g(w)=1212210
w=1212211, g(w)=1212211
w=1212212, g(w)=1212212
w=1212220, g(w)=1212220
w=1212221, g(w)=1212221
w=1212222, g(w)=1212222
w=1220000, g(w)=1220000
w=1220001, g(w)=1220001
w=1220002, g(w)=1220002
w=1220010, g(w)=1220010
w=1220011, g(w)=1220011
w=1220012, g(w)=1220012
w=1220020, g(w)=1220020
w=1220021, g(w)=1220021
w=1220022, g(w)=1220022
w=1220100, g(w)=1220100
w=1220101, g(w)=1220101
w=1220102, g(w)=1220102
w=1220110, g(w)=1220110
w=1220111, g(w)=1220111
w=1220112, g(w)=1220112
w=1220120, g(w)=1220120
w=1220121, g(w)=1220121
w=1220122, g(w)=1220122
w=1220200, g(w)=1220200
w=1220201, g(w)=1220201
w=1220202, g(w)=1220202
w=1220210, g(w)=1220210
w=1220211, g(w)=1220211
w=1220212, g(w)=1220212
w=1220220, g(w)=1220220
w=1220221, g(w)=1220221
w=1220222, g(w)=1220222
w=1221000, g(w)=1221000
w=1221001, g(w)=1221001
w=1221002, g(w)=1221002
w=1221010, g(w)=1221010
w=1221011, g(w)=1221011
w=1221012, g(w)=1221012
w=1221020, g(w)=1221020
w=1221021, g(w)=1221021
w=1221022, g(w)=1221022
w=1221100, g(w)=1221100
w=1221101, g(w)=1221101
w=1221102, g(w)=1221102
w=1221110, g(w)=1221110
w=1221111, g(w)=1221111
w=1221112, g(w)=1221112
w=1221120, g(w)=1221120
w=1221121, g(w)=1221121
w=1221122, g(w)=1221122
w=1221200, g(w)=1221200
w=1221201, g(w)=1221201
w=1221202, g(w)=1221202
w=1221210, g(w)=1221210
w=1221211, g(w)=1221211
w=1221212, g(w)=1221212
w=1221220, g(w)=1221220
w=1221221, g(w)=1221221
w=1221222, g(w)=1221222
w=1222000, g(w)=1222000
w=1222001, g(w)=1222001
w=1222002, g(w)=1222002
w=1222010, g(w)=1222010
w=1222011, g(w)=1222011
w=1222012, g(w)=1222012
w=1222020, g(w)=1222020
w=1222021, g(w)=1222021
w=1222022, g(w)=1222022
w=1222100, g(w)=1222100
w=1222101, g(w)=1222101
w=1222102, g(w)=1222102
w=1222110, g(w)=1222110
w=1222111, g(w)=1222111
w=1222112, g(w)=1222112
w=1222120, g(w)=1222120
w=1222121, g(w)=1222121
w=1222122, g(w)=1222122
w=1222200, g(w)=1222200
w=1222201, g(w)=1222201
w=1222202, g(w)=1222202
w=1222210, g(w)=1222210
w=1222211, g(w)=1222211
w=1222212, g(w)=1222212
w=1222220, g(w)=1222220
w=1222221, g(w)=1222221
w=1222222, g(w)=1222222
w=2000100, g(w)=2000100
w=2000101, g(w)=2000101
w=2000102, g(w)=2000102
w=2000110, g(w)=2000110
w=2000111, g(w)=2000111
w=2000112, g(w)=2000112
w=2000120, g(w)=2000120
w=2000121, g(w)=2000121
w=2000122, g(w)=2000122
w=2000200, g(w)=2000200
w=2000201, g(w)=2000201
w=2000202, g(w)=2000202
w=2000210, g(w)=2000210
w=2000211, g(w)=2000211
w=2000212, g(w)=2000212
w=2000220, g(w)=2000220
w=2000221, g(w)=2000221
w=2000222, g(w)=2000222
w=2001000, g(w)=2001000
w=2001001, g(w)=2001001
w=2001002, g(w)=2001002
w=2001010, g(w)=2001010
w=2001011, g(w)=2001011
w=2001012, g(w)=2001012
w=2001020, g(w)=2001020
w=2001021, g(w)=2001021
w=2001022, g(w)=2001022
w=2001100, g(w)=2001100
w=2001101, g(w)=2001101
w=2001102, g(w)=2001102
w=2001110, g(w)=2001110
w=2001111, g(w)=2001111
w=2001112, g(w)=2001112
w=2001120, g(w)=2001120
w=2001121, g(w)=2001121
w=2001122, g(w)=2001122
w=2001200, g(w)=2001200
w=2001201, g(w)=2001201
w=2001202, g(w)=2001202
w=2001210, g(w)=2001210
w=2001211, g(w)=2001211
w=2001212, g(w)=2001212
w=2001220, g(w)=2001220
w=2001221, g(w)=2001221
w=2001222, g(w)=2001222
w=2002000, g(w)=2002000
w=2002001, g(w)=2002001
w=2002002, g(w)=2002002
w=2002010, g(w)=2002010
w=2002011, g(w)=2002011
w=2002012, g(w)=2002012
w=2002020, g(w)=2002020
w=2002021, g(w)=2002021
w=2002022, g(w)=2002022
w=2002100, g(w)=2002100
w=2002101, g(w)=2002101
w=2002102, g(w)=2002102
w=2002110, g(w)=2002110
w=2002111, g(w)=2002111
w=2002112, g(w)=2002112
w=2002120, g(w)=2002120
w=2002121, g(w)=2002121
w=2002122, g(w)=2002122
w=2002200, g(w)=2002200
w=2002201, g(w)=2002201
w=2002202, g(w)=2002202
w=2002210, g(w)=2002210
w=2002211, g(w)=2002211
w=2002212, g(w)=2002212
w=2002220, g(w)=2002220
w=2002221, g(w)=2002221
w=2002222, g(w)=2002222
w=2010000, g(w)=2010000
w=2010001, g(w)=2010001
w=2010002, g(w)=2010002
w=2010010, g(w)=2010010
w=2010011, g(w)=2010011
w=2010012, g(w)=2010012
w=2010020, g(w)=2010020
w=2010021, g(w)=2010021
w=2010022, g(w)=2010022
w=2010100, g(w)=2010100
w=2010101, g(w)=2010101
w=2010102, g(w)=2010102
w=2010110, g(w)=2010110
w=2010111, g(w)=2010111
w=2010112, g(w)=2010112
w=2010120, g(w)=2010120
w=2010121, g(w)=2010121
w=2010122, g(w)=2010122
w=2010200, g(w)=2010200
w=2010201, g(w)=2010201
w=2010202, g(w)=2010202
w=2010210, g(w)=2010210
w=2010211, g(w)=2010211
w=2010212, g(w)=2010212
w=2010220, g(w)=2010220
w=2010221, g(w)=2010221
w=2010222, g(w)=2010222
w=2011000, g(w)=2011000
w=2011001, g(w)=2011001
w=2011002, g(w)=2011002
w=2011010, g(w)=2011010
w=2011011, g(w)=2011011
w=2011012, g(w)=2011012
w=2011020, g(w)=2011020
w=2011021, g(w)=2011021
w=2011022, g(w)=2011022
w=2011100, g(w)=2011100
w=2011101, g(w)=2011101
w=2011102, g(w)=2011102
w=2011110, g(w)=2011110
w=2011111, g(w)=2011111
w=2011112, g(w)=2011112
w=2011120, g(w)=2011120
w=2011121, g(w)=2011121
w=2011122, g(w)=2011122
w=2011200, g(w)=2011200
w=2011201, g(w)=2011201
w=2011202, g(w)=2011202
w=2011210, g(w)=2011210
w=2011211, g(w)=2011211
w=2011212, g(w)=2011212
w=2011220, g(w)=2011220
w=2011221, g(w)=2011221
w=2011222, g(w)=2011222
w=2012000, g(w)=2012000
w=2012001, g(w)=2012001
w=2012002, g(w)=2012002
w=2012010, g(w)=2012010
w=2012011, g(w)=2012011
w=2012012, g(w)=2012012
w=2012020, g(w)=2012020
w=2012021, g(w)=2012021
w=2012022, g(w)=2012022
w=2012100, g(w)=2012100
w=2012101, g(w)=2012101
w=2012102, g(w)=2012102
w=2012110, g(w)=2012110
w=2012111, g(w)=2012111
w=2012112, g(w)=2012112
w=2012120, g(w)=2012120
w=2012121, g(w)=2012121
w=2012122, g(w)=2012122
w=2012200, g(w)=2012200
w=2012201, g(w)=2012201
w=2012202, g(w)=2012202
w=2012210, g(w)=2012210
w=2012211, g(w)=2012211
w=2012212, g(w)=2012212
w=2012220, g(w)=2012220
w=2012221, g(w)=2012221
w=2012222, g(w)=2012222
w=2020000, g(w)=2020000
w=2020001, g(w)=2020001
w=2020002, g(w)=2020002
w=2020010, g(w)=2020010
w=2020011, g(w)=2020011
w=2020012, g(w)=2020012
w=2020020, g(w)=2020020
w=2020021, g(w)=2020021
w=2020022, g(w)=2020022
w=2020100, g(w)=2020100
w=2020101, g(w)=2020101
w=2020102, g(w)=2020102
w=2020110, g(w)=2020110
w=2020111, g(w)=2020111
w=2020112, g(w)=2020112
w=2020120, g(w)=2020120
w=2020121, g(w)=2020121
w=2020122, g(w)=2020122
w=2020200, g(w)=2020200
w=2020201, g(w)=2020201
w=2020202, g(w)=2020202
w=2020210, g(w)=2020210
w=2020211, g(w)=2020211
w=2020212, g(w)=2020212
w=2020220, g(w)=2020220
w=2020221, g(w)=2020221
w=2020222, g(w)=2020222
w=2021000, g(w)=2021000
w=2021001, g(w)=2021001
w=2021002, g(w)=2021002
w=2021010, g(w)=2021010
w=2021011, g(w)=2021011
w=2021012, g(w)=2021012
w=2021020, g(w)=2021020
w=2021021, g(w)=2021021
w=2021022, g(w)=2021022
w=2021100, g(w)=2021100
w=2021101, g(w)=2021101
w=2021102, g(w)=2021102
w=2021110, g(w)=2021110
w=2021111, g(w)=2021111
w=2021112, g(w)=2021112
w=2021120, g(w)=2021120
w=2021121, g(w)=2021121
w=2021122, g(w)=2021122
w=2021200, g(w)=2021200
w=2021201, g(w)=2021201
w=2021202, g(w)=2021202
w=2021210, g(w)=2021210
w=2021211, g(w)=2021211
w=2021212, g(w)=2021212
w=2021220, g(w)=2021220
w=2021221, g(w)=2021221
w=2021222, g(w)=2021222
w=2022000, g(w)=2022000
w=2022001, g(w)=2022001
w=2022002, g(w)=2022002
w=2022010, g(w)=2022010
w=2022011, g(w)=2022011
w=2022012, g(w)=2022012
w=2022020, g(w)=2022020
w=2022021, g(w)=2022021
w=2022022, g(w)=2022022
w=2022100, g(w)=2022100
w=2022101, g(w)=2022101
w=2022102, g(w)=2022102
w=2022110, g(w)=2022110
w=2022111, g(w)=2022111
w=2022112, g(w)=2022112
w=2022120, g(w)=2022120
w=2022121, g(w)=2022121
w=2022122, g(w)=2022122
w=2022200, g(w)=2022200
w=2022201, g(w)=2022201
w=2022202, g(w)=2022202
w=2022210, g(w)=2022210
w=2022211, g(w)=2022211
w=2022212, g(w)=2022212
w=2022220, g(w)=2022220
w=2022221, g(w)=2022221
w=2022222, g(w)=2022222
w=2100100, g(w)=2100100
w=2100101, g(w)=2100101
w=2100102, g(w)=2100102
w=2100110, g(w)=2100110
w=2100111, g(w)=2100111
w=2100112, g(w)=2100112
w=2100120, g(w)=2100120
w=2100121, g(w)=2100121
w=2100122, g(w)=2100122
w=2100200, g(w)=2100200
w=2100201, g(w)=2100201
w=2100202, g(w)=2100202
w=2100210, g(w)=2100210
w=2100211, g(w)=2100211
w=2100212, g(w)=2100212
w=2100220, g(w)=2100220
w=2100221, g(w)=2100221
w=2100222, g(w)=2100222
w=2101000, g(w)=2101000
w=2101001, g(w)=2101001
w=2101002, g(w)=2101002
w=2101010, g(w)=2101010
w=2101011, g(w)=2101011
w=2101012, g(w)=2101012
w=2101020, g(w)=2101020
w=2101021, g(w)=2101021
w=2101022, g(w)=2101022
w=2101100, g(w)=2101100
w=2101101, g(w)=2101101
w=2101102, g(w)=2101102
w=2101110, g(w)=2101110
w=2101111, g(w)=2101111
w=2101112, g(w)=2101112
w=2101120, g(w)=2101120
w=2101121, g(w)=2101121
w=2101122, g(w)=2101122
w=2101200, g(w)=2101200
w=2101201, g(w)=2101201
w=2101202, g(w)=2101202
w=2101210, g(w)=2101210
w=2101211, g(w)=2101211
w=2101212, g(w)=2101212
w=2101220, g(w)=2101220
w=2101221, g(w)=2101221
w=2101222, g(w)=2101222
w=2102000, g(w)=2102000
w=2102001, g(w)=2102001
w=2102002, g(w)=2102002
w=2102010, g(w)=2102010
w=2102011, g(w)=2102011
w=2102012, g(w)=2102012
w=2102020, g(w)=2102020
w=2102021, g(w)=2102021
w=2102022, g(w)=2102022
w=2102100, g(w)=2102100
w=2102101, g(w)=2102101
w=2102102, g(w)=2102102
w=2102110, g(w)=2102110
w=2102111, g(w)=2102111
w=2102112, g(w)=2102112
w=2102120, g(w)=2102120
w=2102121, g(w)=2102121
w=2102122, g(w)=2102122
w=2102200, g(w)=2102200
w=2102201, g(w)=2102201
w=2102202, g(w)=2102202
w=2102210, g(w)=2102210
w=2102211, g(w)=2102211
w=2102212, g(w)=2102212
w=2102220, g(w)=2102220
w=2102221, g(w)=2102221
w=2102222, g(w)=2102222
w=2110000, g(w)=2110000
w=2110001, g(w)=2110001
w=2110002, g(w)=2110002
w=2110010, g(w)=2110010
w=2110011, g(w)=2110011
w=2110012, g(w)=2110012
w=2110020, g(w)=2110020
w=2110021, g(w)=2110021
w=2110022, g(w)=2110022
w=2110100, g(w)=2110100
w=2110101, g(w)=2110101
w=2110102, g(w)=2110102
w=2110110, g(w)=2110110
w=2110111, g(w)=2110111
w=2110112, g(w)=2110112
w=2110120, g(w)=2110120
w=2110121, g(w)=2110121
w=2110122, g(w)=2110122
w=2110200, g(w)=2110200
w=2110201, g(w)=2110201
w=2110202, g(w)=2110202
w=2110210, g(w)=2110210
w=2110211, g(w)=2110211
w=2110212, g(w)=2110212
w=2110220, g(w)=2110220
w=2110221, g(w)=2110221
w=2110222, g(w)=2110222
w=2111000, g(w)=2111000
w=2111001, g(w)=2111001
w=2111002, g(w)=2111002
w=2111010, g(w)=2111010
w=2111011, g(w)=2111011
w=2111012, g(w)=2111012
w=2111020, g(w)=2111020
w=2111021, g(w)=2111021
w=2111022, g(w)=2111022
w=2111100, g(w)=2111100
w=2111101, g(w)=2111101
w=2111102, g(w)=2111102
w=2111110, g(w)=2111110
w=2111111, g(w)=2111111
w=2111112, g(w)=2111112
w=2111120, g(w)=2111120
w=2111121, g(w)=2111121
w=2111122, g(w)=2111122
w=2111200, g(w)=2111200
w=2111201, g(w)=2111201
w=2111202, g(w)=2111202
w=2111210, g(w)=2111210
w=2111211, g(w)=2111211
w=2111212, g(w)=2111212
w=2111220, g(w)=2111220
w=2111221, g(w)=2111221
w=2111222, g(w)=2111222
w=2112000, g(w)=2112000
w=2112001, g(w)=2112001
w=2112002, g(w)=2112002
w=2112010, g(w)=2112010
w=2112011, g(w)=2112011
w=2112012, g(w)=2112012
w=2112020, g(w)=2112020
w=2112021, g(w)=2112021
w=2112022, g(w)=2112022
w=2112100, g(w)=2112100
w=2112101, g(w)=2112101
w=2112102, g(w)=2112102
w=2112110, g(w)=2112110
w=2112111, g(w)=2112111
w=2112112, g(w)=2112112
w=2112120, g(w)=2112120
w=2112121, g(w)=2112121
w=2112122, g(w)=2112122
w=2112200, g(w)=2112200
w=2112201, g(w)=2112201
w=2112202, g(w)=2112202
w=2112210, g(w)=2112210
w=2112211, g(w)=2112211
w=2112212, g(w)=2112212
w=2112220, g(w)=2112220
w=2112221, g(w)=2112221
w=2112222, g(w)=2112222
w=2120000, g(w)=2120000
w=2120001, g(w)=2120001
w=2120002, g(w)=2120002
w=2120010, g(w)=2120010
w=2120011, g(w)=2120011
w=2120012, g(w)=2120012
w=2120020, g(w)=2120020
w=2120021, g(w)=2120021
w=2120022, g(w)=2120022
w=2120100, g(w)=2120100
w=2120101, g(w)=2120101
w=2120102, g(w)=2120102
w=2120110, g(w)=2120110
w=2120111, g(w)=2120111
w=2120112, g(w)=2120112
w=2120120, g(w)=2120120
w=2120121, g(w)=2120121
w=2120122, g(w)=2120122
w=2120200, g(w)=2120200
w=2120201, g(w)=2120201
w=2120202, g(w)=2120202
w=2120210, g(w)=2120210
w=2120211, g(w)=2120211
w=2120212, g(w)=2120212
w=2120220, g(w)=2120220
w=2120221, g(w)=2120221
w=2120222, g(w)=2120222
w=2121000, g(w)=2121000
w=2121001, g(w)=2121001
w=2121002, g(w)=2121002
w=2121010, g(w)=2121010
w=2121011, g(w)=2121011
w=2121012, g(w)=2121012
w=2121020, g(w)=2121020
w=2121021, g(w)=2121021
w=2121022, g(w)=2121022
w=2121100, g(w)=2121100
w=2121101, g(w)=2121101
w=2121102, g(w)=2121102
w=2121110, g(w)=2121110
w=2121111, g(w)=2121111
w=2121112, g(w)=2121112
w=2121120, g(w)=2121120
w=2121121, g(w)=2121121
w=2121122, g(w)=2121122
w=2121200, g(w)=2121200
w=2121201, g(w)=2121201
w=2121202, g(w)=2121202
w=2121210, g(w)=2121210
w=2121211, g(w)=2121211
w=2121212, g(w)=2121212
w=2121220, g(w)=2121220
w=2121221, g(w)=2121221
w=2121222, g(w)=2121222
w=2122000, g(w)=2122000
w=2122001, g(w)=2122001
w=2122002, g(w)=2122002
w=2122010, g(w)=2122010
w=2122011, g(w)=2122011
w=2122012, g(w)=2122012
w=2122020, g(w)=2122020
w=2122021, g(w)=2122021
w=2122022, g(w)=2122022
w=2122100, g(w)=2122100
w=2122101, g(w)=2122101
w=2122102, g(w)=2122102
w=2122110, g(w)=2122110
w=2122111, g(w)=2122111
w=2122112, g(w)=2122112
w=2122120, g(w)=2122120
w=2122121, g(w)=2122121
w=2122122, g(w)=2122122
w=2122200, g(w)=2122200
w=2122201, g(w)=2122201
w=2122202, g(w)=2122202
w=2122210, g(w)=2122210
w=2122211, g(w)=2122211
w=2122212, g(w)=2122212
w=2122220, g(w)=2122220
w=2122221, g(w)=2122221
w=2122222, g(w)=2122222
w=2200100, g(w)=2200100
w=2200101, g(w)=2200101
w=2200102, g(w)=2200102
w=2200110, g(w)=2200110
w=2200111, g(w)=2200111
w=2200112, g(w)=2200112
w=2200120, g(w)=2200120
w=2200121, g(w)=2200121
w=2200122, g(w)=2200122
w=2200200, g(w)=2200200
w=2200201, g(w)=2200201
w=2200202, g(w)=2200202
w=2200210, g(w)=2200210
w=2200211, g(w)=2200211
w=2200212, g(w)=2200212
w=2200220, g(w)=2200220
w=2200221, g(w)=2200221
w=2200222, g(w)=2200222
w=2201000, g(w)=2201000
w=2201001, g(w)=2201001
w=2201002, g(w)=2201002
w=2201010, g(w)=2201010
w=2201011, g(w)=2201011
w=2201012, g(w)=2201012
w=2201020, g(w)=2201020
w=2201021, g(w)=2201021
w=2201022, g(w)=2201022
w=2201100, g(w)=2201100
w=2201101, g(w)=2201101
w=2201102, g(w)=2201102
w=2201110, g(w)=2201110
w=2201111, g(w)=2201111
w=2201112, g(w)=2201112
w=2201120, g(w)=2201120
w=2201121, g(w)=2201121
w=2201122, g(w)=2201122
w=2201200, g(w)=2201200
w=2201201, g(w)=2201201
w=2201202, g(w)=2201202
w=2201210, g(w)=2201210
w=2201211, g(w)=2201211
w=2201212, g(w)=2201212
w=2201220, g(w)=2201220
w=2201221, g(w)=2201221
w=2201222, g(w)=2201222
w=2202000, g(w)=2202000
w=2202001, g(w)=2202001
w=2202002, g(w)=2202002
w=2202010, g(w)=2202010
w=2202011, g(w)=2202011
w=2202012, g(w)=2202012
w=2202020, g(w)=2202020
w=2202021, g(w)=2202021
w=2202022, g(w)=2202022
w=2202100, g(w)=2202100
w=2202101, g(w)=2202101
w=2202102, g(w)=2202102
w=2202110, g(w)=2202110
w=2202111, g(w)=2202111
w=2202112, g(w)=2202112
w=2202120, g(w)=2202120
w=2202121, g(w)=2202121
w=2202122, g(w)=2202122
w=2202200, g(w)=2202200
w=2202201, g(w)=2202201
w=2202202, g(w)=2202202
w=2202210, g(w)=2202210
